State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Tamil Nadu",Virudhunagar,"Sivakasi(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,01/03/2026,3500,4000,3750
"Tamil Nadu",Virudhunagar,"Sivakasi(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,01/03/2026,2000,2500,2250
"Tamil Nadu",Virudhunagar,"Sivakasi(Uzhavar Sandhai ) APMC",Tomato,Deshi,Local,01/03/2026,1800,2000,1900
"Tamil Nadu",Virudhunagar,"Sivakasi(Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,01/03/2026,3500,4000,3750
"Tamil Nadu",Virudhunagar,"Sivakasi(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,01/03/2026,1800,2000,1900
"Tamil Nadu",Virudhunagar,"Sivakasi(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,01/03/2026,7500,8000,7750
"Tamil Nadu",Virudhunagar,"Sivakasi(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,01/03/2026,3500,4000,3750
"Tamil Nadu",Virudhunagar,"Sathur(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,01/03/2026,3500,4000,3750
"Tamil Nadu",Virudhunagar,"Sathur(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,01/03/2026,3500,4000,3750
"Tamil Nadu",Virudhunagar,"Sathur(Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,01/03/2026,5500,6000,5750
"Tamil Nadu",Virudhunagar,"Sathur(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,01/03/2026,1600,2000,1800
"Tamil Nadu",Virudhunagar,"Sathur(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,01/03/2026,3500,4000,3750
"Tamil Nadu",Virudhunagar,"Sathur(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,01/03/2026,2500,3000,2750
"Tamil Nadu",Virudhunagar,"Sathur(Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,01/03/2026,3500,4000,3750
"Tamil Nadu",Virudhunagar,"Kariyapatti(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,01/03/2026,3500,4000,3750
"Tamil Nadu",Virudhunagar,"Kariyapatti(Uzhavar Sandhai ) APMC","Green Peas","Green Peas",Local,01/03/2026,5500,6000,5750
"Tamil Nadu",Virudhunagar,"Kariyapatti(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,01/03/2026,3000,3500,3250
"Tamil Nadu",Virudhunagar,"Kariyapatti(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,01/03/2026,2000,2500,2250
"Tamil Nadu",Virudhunagar,"Kariyapatti(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,01/03/2026,4500,5000,4750
"Tamil Nadu",Virudhunagar,"Kariyapatti(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,01/03/2026,2500,3000,2750
"Tamil Nadu",Virudhunagar,"Kariyapatti(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,01/03/2026,2500,3000,2750
"Tamil Nadu",Virudhunagar,"Kariyapatti(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,01/03/2026,4500,5000,4750
"Tamil Nadu",Virudhunagar,"Thalavaipuram(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,01/03/2026,3000,3600,3300
"Tamil Nadu",Virudhunagar,"Thalavaipuram(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,01/03/2026,1200,1500,1350
"Tamil Nadu",Virudhunagar,"Thalavaipuram(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,01/03/2026,2500,3200,2850
"Tamil Nadu",Virudhunagar,"Thalavaipuram(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,01/03/2026,3200,4000,3600
"Tamil Nadu",Virudhunagar,"Thalavaipuram(Uzhavar Sandhai ) APMC",Yam(Ratalu),"Yam (Ratalu)",Local,01/03/2026,5000,6000,5500
"Tamil Nadu",Virudhunagar,"Thalavaipuram(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,01/03/2026,3200,4000,3600
"Tamil Nadu","Nagercoil (Kannyiakumari)","Myladi(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,01/03/2026,5500,6000,5750
"Tamil Nadu","Nagercoil (Kannyiakumari)","Myladi(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,01/03/2026,5500,6000,5750
"Tamil Nadu","Nagercoil (Kannyiakumari)","Myladi(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,01/03/2026,1500,1800,1650
"Tamil Nadu","Nagercoil (Kannyiakumari)","Myladi(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,01/03/2026,7500,8000,7750
"Tamil Nadu","Nagercoil (Kannyiakumari)","Myladi(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,01/03/2026,3000,3500,3250
"Tamil Nadu","Nagercoil (Kannyiakumari)","Myladi(Uzhavar Sandhai ) APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,01/03/2026,3500,4000,3750
"Tamil Nadu","Nagercoil (Kannyiakumari)","Myladi(Uzhavar Sandhai ) APMC",Apple,American,Local,01/03/2026,25000,26000,25500
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,01/03/2026,2500,3000,2750
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,01/03/2026,10000,12000,11000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai ) APMC",Colacasia,Colacasia,Local,01/03/2026,3500,4000,3750
"Tamil Nadu",Chengalpattu,"Medavakkam(Uzhavar Sandhai ) APMC",Garlic,Garlic,Local,01/03/2026,10000,12000,11000
"Tamil Nadu",Chengalpattu,"Medavakkam(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,01/03/2026,3000,3000,3000
"Tamil Nadu",Chengalpattu,"Medavakkam(Uzhavar Sandhai ) APMC","Water Melon","Water Melon",Local,01/03/2026,2000,2000,2000
"Tamil Nadu",Chengalpattu,"Medavakkam(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,01/03/2026,2000,2000,2000
"Tamil Nadu",Chengalpattu,"Medavakkam(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,01/03/2026,2500,5000,3750
"Tamil Nadu",Chengalpattu,"Medavakkam(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,01/03/2026,7000,7000,7000
"Tamil Nadu",Chengalpattu,"Madhuranthagam(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,01/03/2026,3000,3000,3000
"Tamil Nadu",Chengalpattu,"Madhuranthagam(Uzhavar Sandhai ) APMC",Garlic,Garlic,Local,01/03/2026,14000,14000,14000
"Tamil Nadu",Chengalpattu,"Madhuranthagam(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,01/03/2026,4000,4000,4000
"Tamil Nadu",Chengalpattu,"Madhuranthagam(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,01/03/2026,3000,3000,3000
"Tamil Nadu",Chengalpattu,"Madhuranthagam(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,01/03/2026,4000,4000,4000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,01/03/2026,2000,3000,2500
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai ) APMC",Potato,Other,Local,01/03/2026,2500,3000,2750
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai ) APMC","Green Avare(W)",Other,Local,01/03/2026,3500,4000,3750
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai ) APMC","Amla(Nelli Kai)",Amla,Local,01/03/2026,8000,9000,8500
"Tamil Nadu",Chengalpattu,"Guduvancheri(Uzhavar Sandhai ) APMC","Mousambi(Sweet Lime)",Mousambi,Local,01/03/2026,6000,7000,6500
"Tamil Nadu",Chengalpattu,"Guduvancheri(Uzhavar Sandhai ) APMC",Tomato,Deshi,Local,01/03/2026,1500,2000,1750
"Tamil Nadu",Chengalpattu,"Guduvancheri(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,01/03/2026,4000,5000,4500
"Tamil Nadu",Chengalpattu,"Guduvancheri(Uzhavar Sandhai ) APMC",Cucumbar(Kheera),Cucumbar,Local,01/03/2026,3500,4000,3750
"Tamil Nadu",Chengalpattu,"Guduvancheri(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,01/03/2026,6000,7000,6500
"Tamil Nadu",Chengalpattu,"Guduvancheri(Uzhavar Sandhai ) APMC",Marigold(Calcutta),Marigold(Calcutta),Local,01/03/2026,7000,8000,7500
"Tamil Nadu",Chengalpattu,"Guduvancheri(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,01/03/2026,4000,5000,4500
"Tamil Nadu",Chengalpattu,"Guduvancheri(Uzhavar Sandhai ) APMC","Tube Rose(Loose)","Tube Rose (Loose)",Local,01/03/2026,7000,8000,7500
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,01/03/2026,2400,2400,2400
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai ) APMC","Arhar(Tur/Red Gram)(Whole)","Arhar (Whole)",Local,01/03/2026,5000,5000,5000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,01/03/2026,5000,6000,5500
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,01/03/2026,2000,2000,2000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,01/03/2026,2500,3500,3000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,01/03/2026,3000,3000,3000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai ) APMC",Capsicum,Capsicum,Local,01/03/2026,6000,6000,6000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai ) APMC",Marigold(Calcutta),Marigold(Calcutta),Local,01/03/2026,8000,10000,9000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai ) APMC","Indian Beans(Seam)","Indian Beans (Seam)",Local,01/03/2026,4000,4000,4000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,01/03/2026,8000,10000,9000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai ) APMC",Potato,Other,Local,01/03/2026,2600,2600,2600
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,01/03/2026,3000,3000,3000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,01/03/2026,2000,2500,2250
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,01/03/2026,3000,3000,3000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai ) APMC","Sweet Potato","Hosur Red",Local,01/03/2026,4000,4000,4000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,01/03/2026,2000,2000,2000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,01/03/2026,3000,3000,3000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai ) APMC",Cucumbar(Kheera),Cucumbar,Local,01/03/2026,3000,3000,3000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai ) APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,01/03/2026,5000,5000,5000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,01/03/2026,8000,8000,8000
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai ) APMC",Potato,Other,Local,01/03/2026,3000,3500,3250
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai ) APMC","Bitter gourd",Other,Local,01/03/2026,4500,5000,4750
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,01/03/2026,1200,1600,1400
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,01/03/2026,4500,5000,4750
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,01/03/2026,2000,2600,2300
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,01/03/2026,3000,3500,3250
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,01/03/2026,2500,3000,2750
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai ) APMC","Green Avare(W)",Other,Local,01/03/2026,3500,4000,3750
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,01/03/2026,3300,4000,3650
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,01/03/2026,4000,5000,4500
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,01/03/2026,2000,3000,2500
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,01/03/2026,2500,3000,2750
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,01/03/2026,5000,6000,5500
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,01/03/2026,4400,5000,4700
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,01/03/2026,1500,2000,1750
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,01/03/2026,4000,5000,4500
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,01/03/2026,4000,5000,4500
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,01/03/2026,3000,3500,3250
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,01/03/2026,4500,4800,4650
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,01/03/2026,3500,4000,3750
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,01/03/2026,5000,5500,5250
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,01/03/2026,1200,1500,1350
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,01/03/2026,7500,8000,7750
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,01/03/2026,2500,3000,2750
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,01/03/2026,10000,12000,11000
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai ) APMC",Garlic,Garlic,Local,01/03/2026,15000,16000,15500
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,01/03/2026,3000,3500,3250
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,01/03/2026,3500,4000,3750
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,01/03/2026,2000,2400,2200
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,01/03/2026,1800,2000,1900
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,01/03/2026,2000,2500,2250
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,01/03/2026,1800,2000,1900
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,01/03/2026,4500,5000,4750
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai ) APMC","Karbuja(Musk Melon)",Karbhuja,Local,01/03/2026,3000,3500,3250
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai ) APMC","Tender Coconut","Tender Coconut",Local,01/03/2026,2500,3000,2750
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai ) APMC","Tamarind Fruit","Tamarind Fruit",Local,01/03/2026,12000,13000,12500
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,01/03/2026,1800,2000,1900
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,01/03/2026,3500,4000,3750
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,01/03/2026,1200,1400,1300
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,01/03/2026,1500,2000,1750
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,01/03/2026,2000,2500,2250
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,01/03/2026,3000,3600,3300
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,01/03/2026,2500,2800,2650
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,01/03/2026,3500,4000,3750
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,01/03/2026,6500,7500,7000
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,01/03/2026,3500,4000,3750
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai ) APMC",Banana,Besrai,Local,01/03/2026,4000,5000,4500
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai ) APMC",Tomato,Deshi,Local,01/03/2026,1000,1500,1250
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,01/03/2026,2000,3000,2500
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,01/03/2026,2000,3000,2500
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,01/03/2026,5000,6000,5500
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai ) APMC",Potato,"Red Nanital",Local,01/03/2026,3000,3000,3000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,01/03/2026,3000,3000,3000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,01/03/2026,2000,2000,2000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,01/03/2026,6000,6000,6000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,01/03/2026,4000,4000,4000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,01/03/2026,8000,8000,8000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,01/03/2026,2500,2500,2500
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,01/03/2026,3000,3000,3000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,01/03/2026,3000,3000,3000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,01/03/2026,4000,4000,4000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,01/03/2026,4000,4000,4000
"Tamil Nadu",Tenkasi,"Tenkasi(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,01/03/2026,5000,5000,5000
"Tamil Nadu",Tenkasi,"Tenkasi(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,01/03/2026,2400,2400,2400
"Tamil Nadu",Tenkasi,"Tenkasi(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,01/03/2026,5000,5000,5000
"Tamil Nadu",Tenkasi,"Tenkasi(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,01/03/2026,2500,2500,2500
"Tamil Nadu",Tenkasi,"Tenkasi(Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,01/03/2026,5000,5000,5000
"Tamil Nadu",Tenkasi,"Tenkasi(Uzhavar Sandhai ) APMC",Lime,Lime,Local,01/03/2026,4000,4000,4000
"Tamil Nadu",Tenkasi,"Tenkasi(Uzhavar Sandhai ) APMC","Tender Coconut","Tender Coconut",Local,01/03/2026,3500,3500,3500
"Tamil Nadu",Tenkasi,"Tenkasi(Uzhavar Sandhai ) APMC",Colacasia,Colacasia,Local,01/03/2026,5000,5000,5000
"Tamil Nadu",Tenkasi,"Tenkasi(Uzhavar Sandhai ) APMC",Mashrooms,Mashrooms,Local,01/03/2026,20000,20000,20000
"Tamil Nadu",Tenkasi,"Sankarankoil(Uzhavar Sandhai ) APMC","Bitter gourd",Other,Local,01/03/2026,6000,8000,7000
"Tamil Nadu",Tenkasi,"Sankarankoil(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,01/03/2026,1000,1000,1000
"Tamil Nadu",Tenkasi,"Sankarankoil(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,01/03/2026,1500,1500,1500
"Tamil Nadu",Tenkasi,"Sankarankoil(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,01/03/2026,1500,1500,1500
"Tamil Nadu",Tenkasi,"Sankarankoil(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,01/03/2026,5000,5000,5000
"Tamil Nadu",Tenkasi,"Sankarankoil(Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,01/03/2026,3500,3500,3500
"Tamil Nadu",Tenkasi,"Sankarankoil(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,01/03/2026,3000,3000,3000
"Tamil Nadu",Tenkasi,"Sankarankoil(Uzhavar Sandhai ) APMC",Thondekai,Thondekai,Local,01/03/2026,4400,4400,4400
"Tamil Nadu",Tenkasi,"Sankarankoil(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,01/03/2026,6000,6000,6000
"Tamil Nadu",Tenkasi,"Sankarankoil(Uzhavar Sandhai ) APMC","Amla(Nelli Kai)",Amla,Local,01/03/2026,8000,8000,8000
"Tamil Nadu",Tenkasi,"Sankarankoil(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,01/03/2026,4000,4000,4000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,01/03/2026,4000,4000,4000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,01/03/2026,4000,4000,4000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,01/03/2026,3000,3000,3000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,01/03/2026,4000,4000,4000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,01/03/2026,6000,6000,6000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,01/03/2026,6000,6000,6000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,01/03/2026,3000,3000,3000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,01/03/2026,4000,5000,4500
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,01/03/2026,3000,3000,3000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,01/03/2026,10000,10000,10000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC",Marigold(Calcutta),Marigold(Calcutta),Local,01/03/2026,25000,25000,25000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC",Colacasia,Colacasia,Local,01/03/2026,4000,4000,4000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,01/03/2026,3000,3000,3000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,01/03/2026,5000,6000,5500
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,01/03/2026,2000,2000,2000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,01/03/2026,3000,3000,3000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,01/03/2026,4000,4000,4000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,01/03/2026,4000,4000,4000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,01/03/2026,5000,5000,5000
